id,booth_id,title,price,quantity,price_negotiable,bonanza_id,image_id,will_local_pickup,committed,category_id,item_status_id,is_new,freebie,created_at,hide_where_possible,url_identifier,description_brief,booth_display_order,view_counter,delta,custom_category_id,updated_at,discounted_price,search_title,sku
468732897,1319093,Leisure Arts #3475 16 Bake-a- Batch Cross Stitch Designs for Bread Clothes ,10.99,1,TRUE,64645699,4368349542,TRUE,TRUE,34038,6,,FALSE,5/8/17 16:09,,,"Booklet with instructions for Cross Stitch Patterns

Copyright 2003

You will receive the item shown in the photos

Stored in archival sleeve

If you have any questions please contact me.",,0,,,2/3/19 20:45,,Leisure Arts #3475 16 Bake-a- Batch Cross Stitch Designs for Bread Clothes ,259
472789932,1010847,Slobber Stick - Batman,6,1,FALSE,252563674,4418425827,TRUE,TRUE,20741,6,,FALSE,5/21/17 15:57,,,"Approx. 15 inches long, sturdy construction and boasting a huge amount of organic catnip to ensure your feline will hug, toss, kick and drool all over this toy for lasting play time that they will love.",,0,,,2/21/19 7:23,,Slobber Stick - Batman,
472955555,1319093,Vogue 8671 Misses' Sun Dress with Straight or Full Skirt  Sizes 6-8-10 ,12.99,1,TRUE,269567717,4420717326,TRUE,TRUE,28174,6,,FALSE,5/22/17 9:55,,,"This is a uncut and factory folded sewing pattern.

The envelope does show signs of shelf

wear and tear consistent with the age of the pattern.

Copyright is 1980's

Pattern is stored in archival sleeve

You will receive the pattern shown in t...",,0,,,2/12/19 8:10,,Vogue 8671 Misses' Sun Dress with Straight or Full Skirt  Sizes 6-8-10 ,316
472972638,1319093,McCall's 8938 The Arma Collection-Toddler's Animal Costumes Size 1,6.99,1,TRUE,0,4421347912,TRUE,TRUE,28174,6,,FALSE,5/22/17 11:17,,,"This is a uncut and factory folded sewing pattern.

The envelope does show signs of shelf

wear and tear consistent with the age of the pattern.

Copyright is 1997

Pattern is stored in archival sleeve

You will receive the pattern shown in the...",,0,,,2/15/19 20:47,,McCall's 8938 The Arma Collection-Toddler's Animal Costumes Size 1,317
474956310,1319093,"Simplicity 4987 Misses' Aprons Size A (S,M,L)",5.49,1,TRUE,214748364,4446172682,TRUE,TRUE,28174,6,,FALSE,5/28/17 18:12,,,"This is a used sewing pattern.

All pieces and instructions are counted and included.

Pattern is cut out as size L thus all sizes are available.

The envelope does show signs of shelf

wear and tear consistent with the age of the pattern.

Cop...",,0,,,2/11/19 21:53,,"Simplicity 4987 Misses' Aprons Size A (S,M,L)",320
476747218,1319093,"Brown House Dolls-Easy Sew Designs BHD 275 Little Women Fashions Jo Size: 19-20""",8.99,1,TRUE,150102665,4464726575,TRUE,TRUE,28174,6,,FALSE,6/2/17 13:25,,,"This is an uncut and factory folded sewing pattern.

Copyright is not listed

The envelope has been cut in two.

You will receive the pattern shown in the photos.

It is stored in archival sleeve.

If you have any questions please contact me",,0,,,2/16/19 7:28,,"Brown House Dolls-Easy Sew Designs BHD 275 Little Women Fashions Jo Size: 19-20""",322
478632609,63191,Hot Wheels - Skate Brigade: HW Daredevils #2/10 - #162/250 (2016) *Black/Blue*,3,1,FALSE,453245688,4483772695,TRUE,TRUE,180506,6,,FALSE,6/7/17 17:31,,,"Product Title: SKATE BRIGADE
Manufacturer: Hot Wheels
Series: HW Daredevils
Year Released: 2016
Condition: Brand new with the following flaws: Slight shelf wear to bottom corners of card
Description: Black, w/Blue rider, w/No interior, No windo...",,0,,,2/8/19 6:57,,Hot Wheels - Skate Brigade: HW Daredevils #2/10 - #162/250 (2016) *Black/Blue*,
480988229,3569181,U S Army Logo (Retired) on a new Black ball cap ,20,1,FALSE,364851030,5099923936,TRUE,TRUE,66529,6,,FALSE,6/15/17 11:03,,,"A new US Army logo (Retired) dark blue/black ball cap, with the shadow the US Army seal on the side and front of the cap, plus the ARMY on the bill. It has a velchro strap in the back..limit colors this is the last black cap..",,0,,,2/21/19 15:45,,U S Army Logo (Retired) on a new Black ball cap ,61130
490003925,3301386,100Seeds Japanese Bonsai Coleus Seeds Foliage Plants Color Rainbow Dragon HOT!!!,2.96,1,TRUE,384913184,4607501818,TRUE,TRUE,20524,6,,FALSE,7/10/17 22:54,,,"For sale 100Seeds Japanese Bonsai Coleus Seeds Foliage Plants Perfect Color Rainbow Dragon

Item specifics

Full-bloom Period:None
Type:Woody Plants
Applicable Constellation:Gemini
Flowerpot:Excluded
Cultivating Difficulty Degree:Very Easy
Func...",,0,,,2/9/19 6:24,,100Seeds Japanese Bonsai Coleus Seeds Foliage Plants Color Rainbow Dragon HOT!!!,
492158624,1319093,Cutting Edge Quilt Designs  Reticule- A Country Woman's Handbag in 3 Sizes,8.99,1,TRUE,102461009,4632949231,TRUE,TRUE,28174,6,,FALSE,7/17/17 14:31,,,"This is an uncut and factory folded sewing pattern.

Copyright date is 1990.

The envelope does show some wear and tear consistent with the age of the pattern.

You will receive the pattern shown in the photo.

It is stored in protective sleeve...",,0,,,2/4/19 10:15,,Cutting Edge Quilt Designs  Reticule- A Country Woman's Handbag in 3 Sizes,348
492222792,63191,Hot Wheels - Grass Chomper: HW Ride-Ons #3/5 - #45/365 (2017) *Green Edition*,2,1,FALSE,341678522,4633347977,TRUE,TRUE,180506,6,,FALSE,7/17/17 18:03,,,"Product Title: GRASS CHOMPER
Manufacturer: Hot Wheels
Series: HW Ride-Ons
Year Released: 2017
Condition: Brand new with the following flaws: Slight shelf wear to bottom corners of card
Description: Grass Green, w/Grass Green Black interior, Sma...",,0,,,2/8/19 6:56,,Hot Wheels - Grass Chomper: HW Ride-Ons #3/5 - #45/365 (2017) *Green Edition*,
493912072,104562,Plastic Canvas Toddler Educational Numbers & Can DO Zip Tie Book Roses Pattern,7.99,1,TRUE,307383027,6201801930,TRUE,TRUE,3108,6,,FALSE,7/22/17 20:44,,,"Plastic Canvas Toddler Educational Numbers Can DO Book Roses Pattern

PATTERNS ONLY!!!

MY CAN-DO BOOK

Your favorite toddler will love this colorful, educational book. She'll learn to zip the smiling clown's mouth, tie the tennis shoe and atta...",,0,,211353,2/23/19 13:47,,Plastic Canvas Toddler Educational Numbers & Can DO Zip Tie Book Roses Pattern,
494622898,3539919,Vintage Horenta Of California Gold Wash Brass Cherub Fancy Double Switch Plate ,50,1,FALSE,331586087,4658545026,TRUE,TRUE,43412,6,,FALSE,7/25/17 16:18,,,"Item: Vintage Horenta Of California Gold Wash Brass Cherub Fancy Double Switch Plate

Condition: Vintage. No damage. Good Condition.

Measures: 5 inches

Maker Mark: Horenta

Material: Brass with gold wash

Worldwide and Priority Shipping. Onli...",,0,,,2/12/19 13:14,,Vintage Horenta Of California Gold Wash Brass Cherub Fancy Double Switch Plate ,
494624761,3539919,Vintage Horenta Of California Gold Wash Brass Cherub Outlet Plug Wall Plate ,50,1,FALSE,292428825,4658557438,TRUE,TRUE,43412,6,,FALSE,7/25/17 16:22,,,"Item: Vintage Horenta Of California Gold Wash Brass Cherub Outlet Plug Wall Plate

Condition: Vintage. No damage. Good Condition.

Measures: 5 inches

Maker Mark: Horenta

Material: Brass with gold wash

Worldwide and Priority Shipping. Online ...",,0,,,2/12/19 13:14,,Vintage Horenta Of California Gold Wash Brass Cherub Outlet Plug Wall Plate ,
495289607,1319093,New Look 6248 Misses' Dresses Size 8-18,6.99,1,TRUE,307383027,4664227299,TRUE,TRUE,28174,6,,FALSE,7/27/17 9:28,,,"This is an uncut and factory folded sewing pattern.

Copyright is 1994

The envelope does show wear and tear

consistent with the age of the pattern

You will receive the pattern shown in the photos.

It is stored in archival sleeve.

If you ha...",,0,,,2/23/19 7:09,,New Look 6248 Misses' Dresses Size 8-18, 353                                                                                                          340                                        
495446448,3668194,Cross Stitch Cardinals Christmas Stocking Tree Ornament Pillow Picture Pattern,9.99,1,TRUE,193937097,4665709526,TRUE,TRUE,34032,6,,FALSE,7/27/17 20:36,,,"Cross Stitch Cadinals Christmas Stocking Ornament Pillow Pattern

PATTERNS ONLY!!!

CHRISTMAS CARDINALS STOCKING Not all birds fly south for the winter. Some stay around for Christmas. Against a background of new snow and holly branches, these ...",,0,,713836,2/9/19 14:37,,Cross Stitch Cardinals Christmas Stocking Tree Ornament Pillow Picture Pattern,
501925005,1319093,"Vogue 2918 Misses' Basic Design Dress, Tunic, Skirt, Belt & Scarf Size 16 ",9.99,1,TRUE,181483422,4761960447,TRUE,TRUE,28174,6,,FALSE,8/20/17 12:24,,,"This is a used sewing pattern.

All pieces and instructions have been counted included.

Copyright is early 1980's

The envelope does show shelf wear

and tear consistent with the age of the pattern

You will receive the pattern shown in the ph...",,0,,,2/22/19 14:38,,"Vogue 2918 Misses' Basic Design Dress, Tunic, Skirt, Belt & Scarf Size 16 ",366
505004415,1319093,"Simplicity W0173 or 8044 Two Piece Pattern for 14"" Stuffed Animals",6.99,1,TRUE,334213417,4805725217,TRUE,TRUE,28174,6,,FALSE,9/1/17 13:36,,,"This is an uncut and factory folded sewing pattern.

Copyright date is 2015

The envelope does show some wear and tear consistent with the age of the pattern.

You will receive the pattern shown in the photos.

It is stored in archival sleeve.
...",,0,,,2/7/19 13:31,,"Simplicity W0173 or 8044 Two Piece Pattern for 14"" Stuffed Animals",373
505427722,993181,"Knowles Disney Bah Humbug Plate, First Issue in Mickey's Christmas Carol",9.99,1,TRUE,214748364,4811637284,TRUE,TRUE,574,6,,FALSE,9/3/17 11:58,,,"Knowles Disney ""Bah Humbug!"" Decorative Plate, First Issue in Mickey's Christmas Carol.

INCLUDES FOAM BOX AND COA. The plate is in good condition with perhaps only very minor wear. The foam box does show age and wear. This plate is for decorat...",,0,,,2/20/19 11:52,,"Knowles Disney Bah Humbug Plate, First Issue in Mickey's Christmas Carol",
505433088,993181,"Knowles Disney God Bless Us Every One, Third Issue in Mickey's Christmas Carol",9.99,1,TRUE,181483422,4811713010,TRUE,TRUE,574,6,,FALSE,9/3/17 12:33,,,"Knowles Disney ""God Bless Us, Every One"", Third Issue in Mickey's Christmas Carol. INCLUDES FOAM BOX AND COA. The plate is in good condition with perhaps only very minor wear. The foam box does show age and wear. This plate is for decorative us...",,0,,,2/20/19 11:52,,"Knowles Disney God Bless Us Every One, Third Issue in Mickey's Christmas Carol",
506260631,1319093,"McCall's 2862 Doll Clothes for 15-16"" & 17-18"" Doll  ONLY   Cut",5.99,1,TRUE,258582797,4823792011,TRUE,TRUE,28174,6,,FALSE,9/7/17 11:25,,,"This is a used sewing pattern

**All Pieces for the 15-16"" 17-18"" inch dolls are included.

**Pattern pieces for the 13-14"" Dolls is not included.

The envelope does show shelf wear consistent with

the age of the pattern.

Copyright is 1986

P...",,0,,,2/22/19 17:14,,"McCall's 2862 Doll Clothes for 15-16"" & 17-18"" Doll  ONLY   Cut",375
511024310,1319093,McCall's P378 or 9262  36 Inch Time Out Dolls ,5.99,1,TRUE,167106708,4891328360,TRUE,TRUE,28174,6,,FALSE,9/25/17 11:33,,,"This is an uncut and factory folded sewing pattern.

Copyright date is 1998

The envelope does show wear and tear consistent with the age of the pattern.

You will receive pattern shown in the photos.

They are stored in archival sleeves.

If y...",,0,,,2/21/19 11:12,,McCall's P378 or 9262  36 Inch Time Out Dolls ,387
514883589,63191,Hot Wheels - Street Wiener: HW City Works #3/10 - #331/365 (2017) *New Model*,2.5,1,FALSE,366697902,4942445535,TRUE,TRUE,180506,6,,FALSE,10/9/17 17:50,,,"Product Title: STREET WIENER
Manufacturer: Hot Wheels
Series: HW City Works
Year Released: 2017
Condition: Brand new with the following flaws: Slight shelf wear to bottom corners top right corner of card
Description: Red, w/Yellow interior, No ...",,0,,,2/8/19 6:56,,Hot Wheels - Street Wiener: HW City Works #3/10 - #331/365 (2017) *New Model*,
516371372,3773082,"NATIVE AMERICAN CELEBRATIONS! RHYTHM BEADS ~ Turquoise, White, Silver, Gold /54""",49,1,TRUE,310774820,4960702505,TRUE,TRUE,183426,6,,FALSE,10/14/17 10:42,,,"This NATIVE AMERICAN CELEBRATIONS! set of Rhythm Beads will undoubtedly be one of the most spectacular sets of Rhythm Beads you will be able to find!

The NATIVE AMERICAN CELEBRATIONS! Rhythm Beads is adorned with 6 Native American Jingles Tass...",,0,,714283,2/20/19 7:54,,"Native American Celebrations! Rhythm Beads ~ Turquoise, White, Silver, Gold /54""",65
518874587,63191,Hot Wheels - Skate Brigade: HW Daredevils #4/10 - #239/365 (2017) *Red Rider*,2,1,FALSE,408685462,4988243262,TRUE,TRUE,180506,6,,FALSE,10/21/17 7:53,,,"Product Title: SKATE BRIGADE
Manufacturer: Hot Wheels
Series: HW Daredevils
Year Released: 2017
Condition: Brand new with the following flaws: Slight shelf wear to bottom corners of card
Description: White, w/No interior, No windows, Red rider,...",,0,,,2/8/19 6:56,,Hot Wheels - Skate Brigade: HW Daredevils #4/10 - #239/365 (2017) *Red Rider*,
551260941,3005765,Yamaha 1974-1976 DT175 A/B/C Tachometer Cable Nos,19.24,1,TRUE,0,5456088008,TRUE,TRUE,178011,6,,,2/3/18 12:01,,,"Description

Yamaha Tachometer Cable New old stock made in Japan.

For : Yamaha 1974-1976 DT175 A/B/C

Part Number : 443-83560-01

Payment

I accept ONLY PAYPAL for payment is the faster and safer way to pay and get paid online.

The payment is...",,0,,,2/20/19 2:19,,Yamaha 1974-1976 DT175 A/B/C Tachometer Cable Nos,
553624394,2615,Vintage Victorian bracelet / Edwardian style / turquoise garnet / renaissance re,175,1,TRUE,373740041,5487661275,TRUE,TRUE,164950,6,,FALSE,2/11/18 8:46,,,"This is one gorgeous Victorian style bracelet . Very heavy and really well constructed and larger than most Art bracelets. The bracelet measures 7 1/4"" "" when closed and is 1"" wide and made in several layers. Each link is different and it is a ...",,0,,19010,2/12/19 22:15,,Vintage Victorian bracelet / Edwardian style / turquoise garnet / renaissance re,
556094124,3973901,String lights - Starry Lights LED Battery operated 6 ft. Heart Eyed Dogs,3.53,1,TRUE,0,5544396804,TRUE,TRUE,116022,6,,,2/19/18 23:55,,,New in Package,,0,,,2/11/19 23:34,,String lights - Starry Lights LED Battery operated 6 ft. Heart Eyed Dogs,
556095552,3973901,String Lights - Starry Lights LED battery operated 6 ft. heart eye rainbow,3.53,1,TRUE,0,5544373482,TRUE,TRUE,116022,6,,,2/20/18 0:03,,,New in Package,,0,,,2/11/19 23:34,,String Lights - Starry Lights LED battery operated 6 ft. heart eye rainbow,
560269186,63191,Hot Wheels - Super Stinger: '18 Street Beasts #8/10 - #90/365 *Purple Edition*,2,1,FALSE,427612543,5573922480,TRUE,TRUE,180273,6,,FALSE,3/2/18 19:48,,,"Product Title: SUPER STINGER
Manufacturer: Hot Wheels
Series: Street Beasts
Year Released: 2018
Condition: Brand new with the following flaws: Slight shelf wear to bottom corners of card
Description: Purple, w/Chrome interior, No windows, Blue,...",,0,,,2/8/19 6:57,,Hot Wheels - Super Stinger: '18 Street Beasts #8/10 - #90/365 *Purple Edition*,
564374866,1594739,Better Homes and Gardens Best Buffets Cookbook 1963 Hardcover Vintage,4.95,1,TRUE,0,5624844761,TRUE,TRUE,11104,6,,,3/12/18 9:32,,,"Better Homes and Gardens Best Buffets Cookbook 1963 Hardcover Vintage Cookbook. Hard cover, illustrated. 1963. 62 pages. Last page has a crease. All
other pages are smooth and clean. I see no writing throughout the book.
Light wear to cover cor...",,0,,,2/25/19 12:14,,Better Homes and Gardens Best Buffets Cookbook 1963 Hardcover Vintage,
564999287,993181,"Enesco Growing Up Birthday Girls Age 15, No Box",10.99,1,TRUE,239217513,5632193891,TRUE,TRUE,104,6,,FALSE,3/13/18 13:44,,,"Enesco Growing Up Birthday Girls, Age 15, No Box.

Even though the figurine is pre-owned, it is in very good condition. It may show minor signs of wear or use.

I do offer a combined shipping discount. Due to the cost of international shipments...",,0,,,1/28/19 11:39,,"Enesco Growing Up Birthday Girls Age 15, No Box",
565437067,4188445,"Vintage Popeye Play by Play plush doll 1992 issued 9"" tall",8.99,1,FALSE,223637376,5639054324,TRUE,TRUE,49020,6,,FALSE,3/14/18 12:38,,,"A great Popeye plush doll made by Play By Play from 1992. He is about 9 inches tall.

He has original tush tag

Plush in very good used condition.

No stains.",,0,,,2/6/19 8:21,,"Vintage Popeye Play by Play plush doll 1992 issued 9"" tall",151
571448582,4053915,Brand new light beige metallic pleated skirt metalic long autumn fall winter,41.4,1,FALSE,646548026,5721065354,TRUE,TRUE,63864,6,,FALSE,3/29/18 8:03,,,"This absolutely stunning beige metallic pleated skirt will make your outfit look perfect and so well put together. You can pair it with a simple top and sneakers or sandals and you will instantly look stunning.

It has an elastic band in the wa...",,0,,733081,2/7/19 8:15,,Brand new light beige metallic pleated skirt metalic long autumn fall winter,
587837112,63191,Hot Wheels - Snoopy: HW Screen Time #5/10 - #25/365 (2018) *Peanuts / Red*,3,1,FALSE,440895238,5939963374,TRUE,TRUE,180506,6,,FALSE,5/8/18 18:34,,,"Product Title: SNOOPY
Manufacturer: Hot Wheels
Series: HW Screen Time
Year Released: 2018
Condition: Brand new with the following flaws: Slight shelf wear to bottom corners edge of card
Description: Red, w/ZAMAC interior, No windows, ZAMAC engi...",,0,,,2/8/19 6:56,,Hot Wheels - Snoopy: HW Screen Time #5/10 - #25/365 (2018) *Peanuts / Red*,
589857858,819879,Blurt The Websters Game of Word Racing Includes Junior Version 1992 Complete,12.99,1,FALSE,233668767,5966229256,TRUE,TRUE,180349,6,,FALSE,5/14/18 14:22,,,"Blurt The Websters Game of Word Racing Includes Junior Version 1992 Complete

Blurt! The Webster’s Game of Word Racing

Includes Junior Version

1992 Complete

Contents Included:

1,200 Definitions on 300 Cards

6 Game Pieces

Number Die

10"" X...",,0,,,2/6/19 3:53,,Blurt The Websters Game of Word Racing Includes Junior Version 1992 Complete,
599035422,36014,"1982 Misses' SKIRT, CULOTTES & PANTS or KNICKERS Pattern 8182-m Size 14 Uncut",14.99,1,TRUE,0,6106144534,TRUE,TRUE,28174,6,,FALSE,6/8/18 16:40,,,"McCall's Pattern 8182

Skirt, Culottes, Pants or Knickers

Misses' Size 14

Copyright 198

Uncut, original fold and complete including the instructions.",,0,,,2/2/19 18:29,,"1982 Misses' Skirt, Culottes & Pants Or Knickers Pattern 8182-m Size 14 Uncut",
602028713,4394785,St Patrick Day Hanging Towel,3,1,TRUE,167106708,6153485268,TRUE,TRUE,20664,6,,FALSE,6/16/18 14:09,,,"Some St. Patrick towels for your kitchen.. it is topped in white yarn and edged in green with a green glitter shamrock button.

Buy two or more items.. for only an additional .15 per item.",,0,,,2/21/19 22:19,,St Patrick Day Hanging Towel,
